Url_images,Name_page,Date_post,Descriptions,Hashtags,Username,Commentaires,Nombre_de_commentaire,Partages,J'adores,J'aimes,Solidaires,Rires,Colère,Tristes,Wouah,Url_post,Annee_post,Followers,langue_post_encoded,Text,Jour,Mois_encoded,Date,Jour_de_la_semaine_encoded,Season_encoded,Nombre_Hashtags,Sentiment_comms_BERT,langue_post_comm,Translated_Comments,Sentiment_post_encoded,Found_Hash,Longueur_caracteres_text_comments,Longueur_caracteres_text,sentiment_comments_BERT_POS,sentiment_comments_BERT_NEG,Reach,prediction_label,prediction_score
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/295569415_5173086059455180_979836073655220734_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-fWXbSLkHhkAX9p1nT7&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAvpyxqLSPX8sUkkJhfoP9Wpl6GwzVUXIA_qDU5SHNHbg&oe=655E3F83'],Armada Delivery Solutions,30 juillet,[نتمالكم سنة هجرية مباركة وكل عام وأنتم بخير#NewIslamicYear#ArmadaDelivery#ارمادا,"newislamicyear, armadadelivery, ارمادا",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5173086066121846/?type=3,2022,171,2,We wish you a blessed Hijri year and happy new year,30.0,5,2022-07-30,2,2,3,,,,2,0,0,51,0,0,0,0,0.9997
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/296160024_5168435576586895_2182028545260390554_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5SNTqZg6j1kAX_wnRgi&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfADppDf-ZtIuNYyxvAtHmzW81l8L5w0IP8ks6q9SEov3w&oe=655DA877'],Armada Delivery Solutions,28 juillet,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5168435593253560/?type=3,2022,171,0,,28.0,5,2022-07-28,4,2,0,,,,0,0,0,0,0,0,0,0,0.9978
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/295732344_5168435579920228_1035021648739139205_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9ykWjvNiGAUAX87U7yf&_nc_oc=AQm2G0wOahhdVul1CNJDl-6mH_Uo4pjALJcMnjkTTzlEx71Gh7dl0dm2UciTF_wmwoE&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfA_JughGv_tUYjKQWX4dX5HpxzUaSNoV0PHfX-R8ZBr0w&oe=655CBF76'],Armada Delivery Solutions,28 juillet,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5168435589920227/?type=3,2022,171,0,,28.0,5,2022-07-28,4,2,0,,,,0,0,0,0,0,0,0,0,0.9978
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/294678060_5145232885573831_1878793678392088332_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Vt6CBWhKPJAAX_-Ug9q&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDrKFoIyAoBTqtWICmDglaU1S0PbdJf7fyYqcQzMkmsvg&oe=655CA713'],Armada Delivery Solutions,19 juillet,[أوقات العمل اليوميةDaily Work Hours7:00AM-12:00AM,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5145232985573821/?type=3,2022,171,2,Daily Workg Hours7:00AM-12:00AM,19.0,5,2022-07-19,5,2,0,,,,2,0,0,31,0,0,0,0,0.9996
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/293248632_5142021579228295_6900444644633788744_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3JbmyRGvncQAX-c66N8&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBJsoVDhQVFsYK4tGuC4MOqRd8XthUAqIqq-3xloFUU9w&oe=655DC237'],Armada Delivery Solutions,18 juillet,"[مهما كان مشروعك، نساعدك بتوصيل جميع طلباتكNo matter your business, we take care of all your deliveries!#armadadelivery#deliveryserviceskuwait#armada#توصيل_طلبات#مندوب_توصيل#مندوب_الكويت","armadadelivery, deliveryserviceskuwait, armada, توصيل_طلبات, مندوب_توصيل, مندوب_الكويت",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5142021585894961/?type=3,2022,171,3,"Whatever your project, we help you deliver all your orders. No matter your busess, we take care of all your deliveries!",18.0,5,2022-07-18,1,2,6,,,,2,0,0,119,0,0,0,0,0.9993
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/292418860_5106172286146558_63894440830775555_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=L0-EKr-70NMAX8VvHYY&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBiephA9A0oCv-whrDVwSL_9GXaGFcH__1BzAj4Oh8E-A&oe=655CBCAD'],Armada Delivery Solutions,5 juillet,[We prioritize our customer service!We offer many channels of contact such as:•Live Chat•Customer Support Center•Available Account Managers#ArmadaDelivery#Armada#DeliveryServicesKuwaitVoir moins,"armadadelivery, armada, deliveryserviceskuwait",,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5106172292813224/?type=3,2022,171,3,We prioritize our customer service!We offer many channels of contact such as:•Live Chat•Customer Support Center•Available Account Managers mos,5.0,5,2022-07-05,5,2,3,,,,2,0,0,142,0,0,1,1,0.9993
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/291072600_5087748561322264_8684288084603760824_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7ZPU2G9uIBMAX9P263F&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCdzpmr_LYvTVK8DBmHiPM4NgYDv48-dlMtD6OBifrLcg&oe=655CAD4D'],Armada Delivery Solutions,28 juin,[During our working hours (7 AM -12 AM) we serve your demand of drivers at your convenience and supervise your orders from the first minute we accept them to the final minute it is delivered.#ArmadaDelivery,armadadelivery,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5087748571322263/?type=3,2022,171,3,Durg our workg hours (7 AM -12 AM) we serve your demand of drivers at your convenience and supervise your orders from the first mute we accept them to the fal mute it is delivered.,28.0,6,2022-06-28,5,2,1,,,,2,0,0,180,0,0,1,1,0.9993
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/290565122_5082435291853591_1148500304825858811_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3oxZtP-j1rEAX_v-xw5&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBybz7Fl5xe8-xwu6OS0nL19G5wBUqaQMqvgMf7hExtWg&oe=655DA28A'],Armada Delivery Solutions,26 juin,[We provide 2 separate kinds of reports within our dashboards.Orders History report\xa0 & Transactions report.Learn more about Armada Delivery by visiting our website:www.armadadelivery.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5082435295186924/?type=3,2022,171,3,We provide 2 separate kds of reports with our dashboards.Orders History report\xa0 & Transactions report.Learn more about Armada Delivery by visitg our website:www.armadadelivery.com,26.0,6,2022-06-26,3,2,0,,,,1,0,0,182,0,0,0,0,0.9974
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/289062218_5062149513882169_5187867844149550276_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TfCFKa0aHNoAX_u1G_f&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBFGaga-p0pYIwCxAK0NChhr1UQ2QrcaBwuIY8B1b-NmA&oe=655D9B83'],Armada Delivery Solutions,19 juin,[قدمي معاناApply Nowwww.armadadelivery.com,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5062149520548835/?type=3,2022,171,3,Apply Nowwww.armadadelivery.com,19.0,6,2022-06-19,3,2,0,,,,2,0,0,31,0,0,1,1,0.9971
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/287685363_5041784162585371_4304264549630214734_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_9rO3iXK40kAX87NA38&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAg1FuaFGo_F2PAPiM2dCGv4xPMHnY6NH2JxUQrgZIVCg&oe=655E7389'],Armada Delivery Solutions,12 juin,[That’s right! We provide you with a ZONE FREE DELIVERY platform!Expand your radius of potential customers.Increase order numbers.Join Armada Delivery Now!www.armadadelivery.com#armadadelivery#deliveryserviceskuwait#deliverysolutionskuwait#خدمات_توصيل#خدمات_توصيل_الكويت#مندوب_الكويت#ارماداVoir moins,"armadadelivery, deliveryserviceskuwait, deliverysolutionskuwait, خدمات_توصيل, خدمات_توصيل_الكويت, مندوب_الكويت, ارمادا",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5041784169252037/?type=3,2022,171,3,Thats right! We provide you with a ZONE FREE DELIVERY platform! Expand your radius of potential customers. Increase order numbers. Jo Armada Delivery Now! www.armadadelivery.com mos,12.0,6,2022-06-12,3,2,7,,,,2,0,0,181,0,0,0,0,0.9982
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/285640043_5022584537838667_7727169947080732223_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=R_dLLm9GLRUAX-9aefI&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAN2kpzW8XBa9nuuLtBE6pMdq3rSKBs2WNZgyAlgw1jJQ&oe=655E3C5D'],Armada Delivery Solutions,5 juin,[Looking for different modes of delivery? We got you!We provide the following:-On-Demand Drivers-Bulk Orders-Refrigerated Vehicles-Fleet Management System-Dedicated DriversStart now!Call us at 22057041Or visit our websitewww.armadadelivery.com#armadadelivery#armada#deliveryserviceskuwaitVoir moins,"armadadelivery, armada, deliveryserviceskuwait",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5022584544505333/?type=3,2022,171,3,Lookg for different modes of delivery? We got you!We provide the followg:-On-Demand Drivers-Bulk Orders-Refrigerated Vehicles-Fleet Management System-Dedicated DriversStart now!Call us at 22057041Or visit our websitewww.armadadelivery.com mos,5.0,6,2022-06-05,3,2,3,,,,2,0,0,242,0,0,0,0,0.998
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/285066018_5011478515615936_2114256062226348961_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=olsJNssOUnAAX8D789q&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBJ7oEn5RXLG_QQ7U2lEM_Pw4Nb4TltlzBleIX0DadRhQ&oe=655DD4E1'],Armada Delivery Solutions,1 juin,[Our dashboard is packed with tools and details to help you organize your logistical operations.#ArmadaDelivery#Armada#DeliverySolutions#DeliveryCompaniesKuwait#توصيل_طلبات#ارمادا,"armadadelivery, armada, deliverysolutions, deliverycompanieskuwait, توصيل_طلبات, ارمادا",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5011478518949269/?type=3,2022,171,3,Our dashboard is packed with tools and details to help you organize your logistical operations.,1.0,6,2022-06-01,6,2,6,,,,2,0,0,95,0,0,0,0,0.9966
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/284697357_5002718489825272_6226930682123294585_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=87ost6rsbKAAX_3xL-i&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfD9vCkr7aNEBRedCE169ztq9_AcziNjoW9vZ6Gr9FgOTw&oe=655E6FA2'],Armada Delivery Solutions,29 mai,"[مع أرمادا، ماتحاتي.With @/ArmadaDelivery, you never have to worry about your package getting damaged!",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/5002718496491938/?type=3,2022,171,3,"مع أرمادا، ماتحاتي.With @/ArmadaDelivery, you never have to worry about your package gettg damaged!",29.0,8,2022-05-29,3,1,0,,,,2,0,0,99,0,0,0,0,0.9995
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/284303560_4993983774032077_2004162490753483027_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5ymNX03iACcAX_w5wYq&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfChnW3l6U0jz1uP-CkfRI5r5q_L9cpf7seHzt_i4mMGbA&oe=655D3BA1'],Armada Delivery Solutions,26 mai,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4993983787365409/?type=3,2022,171,0,,26.0,8,2022-05-26,4,1,0,,,,0,0,0,0,0,0,0,0,0.9972
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/284089530_4993983777365410_4143515509928114479_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ry6kR_lLASwAX-em5sh&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBv0ohAjoOE1p-4wQtNLy5u9s79aurAyTLXLZcxAWn_JA&oe=655D1F69'],Armada Delivery Solutions,26 mai,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4993983784032076/?type=3,2022,171,0,,26.0,8,2022-05-26,4,1,0,,,,0,0,0,0,0,0,0,0,0.9972
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/283147437_4982006075229847_8064978785212666258_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tNBThmjaEF4AX-A8fdW&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBkmlnhwc5rb8Td0maIDtXzwMQWWkGOfgO7EPjviEvQaw&oe=655D885F'],Armada Delivery Solutions,22 mai,[\u200eجرب خدمة الشاحنات المبردة لدينا\u200eإبتداءً من 3 د.كTry Our Refrigerated Vans ServicesStarting from 3 K.Dتواصل معنا الآن:22057041,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4982006085229846/?type=3,2022,171,2,\u200eTry Our Refrigerated Vans ServicesStartg from 3 K.D. Contact us now: 22057041,22.0,8,2022-05-22,3,1,0,,,,2,0,0,83,0,0,0,0,0.9997
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/283014574_4973220362775085_7579851861514984729_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2t_Bjbj5QcAAX8hYRL7&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfATZqcVsvJf8ZsiAw_3WXQC8yQ5Bf6PvNczEIEpa-4Ftg&oe=655CE35C'],Armada Delivery Solutions,19 mai,[Manage & track all your shipments with only a few steps!Learn More:Call us at2205 7041Or visit our website:www.armadadelivery.com#ArmadaDelivery#ارماداVoir moins,"armadadelivery, ارمادا",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4973220369441751/?type=3,2022,171,3,Manage & track all your shipments with only a few steps!Learn More:Call us at2205 7041Or visit our website:www.armadadelivery.com mos,19.0,8,2022-05-19,4,1,2,,,,2,0,0,133,0,0,0,0,0.9987
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/281673084_4970530066377448_8059784543074152279_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hk2KszdemiwAX8peQca&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfA2yRvvFC5BiVAtsTa6JOaCagLWJIzGrmP-NrY41awyGw&oe=655E1B4A'],Armada Delivery Solutions,18 mai,"[مهما كان مشروعك، نساعدك بتوصيل جميع طلباتك!No matter your business, we take care of all your deliveries!#armadadelivery#deliveryserviceskuwait#armada#توصيل_طلبات#مندوب_توصيل#مندوب_الكويت","armadadelivery, deliveryserviceskuwait, armada, توصيل_طلبات, مندوب_توصيل, مندوب_الكويت",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4970530069710781/?type=3,2022,171,3,"Whatever your project, we help you deliver all your orders! No matter your busess, we take care of all your deliveries!",18.0,8,2022-05-18,6,1,6,,,,2,0,0,119,0,0,0,0,0.9988
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/281580848_4964885193608602_1012128816736564537_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5aGguiEvmkgAX_ZyIS2&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDmpExaeU5m1pwGEXjhh5oi5-XEPkBPfWkkvvnokTseGQ&oe=655CC117'],Armada Delivery Solutions,16 mai,[دير جميع طلبات زبائنك تحت منصة أرمادا ديليفري وسهل إدارة مشروعك!Manage all your customers orders under the@armadadeliverydashboard.#ArmadaDelivery#deliveryserviceskuwait#شركات_توصيل_الكويت#مندوب_توصيل#مندوب_الكويت#ارمادا,"armadadelivery, deliveryserviceskuwait, شركات_توصيل_الكويت, مندوب_توصيل, مندوب_الكويت, ارمادا",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4964885206941934/?type=3,2022,171,3,Manage all your customers’ orders under the Armada Delivery platform and make it easy to manage your project! Manage all your customers’ orders under the@armadadeliverydashboard.,16.0,8,2022-05-16,1,1,6,,,,2,0,0,178,0,0,0,0,0.9993
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/280716192_4953094501454338_3871279449389228033_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2XM7a6sIE8sAX_0wyQr&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAlzLVyikV_0B5xCKskfUqQtbzBn86JzKRCQMwfRDxPmQ&oe=655DE332'],Armada Delivery Solutions,12 mai,[نوصل لجميع المجالات و المشاريع.Our delivery services are inclusive to all types of businesses. Ask us about our delivery solution plans today!www.armadadelivery.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4953094504787671/?type=3,2022,171,3,We deliver to all fields and projects. Our delivery services are clusive to all types of busesses. Ask us about our delivery solution plans today!www.armadadelivery.com,12.0,8,2022-05-12,4,1,0,,,,2,0,0,168,0,0,0,0,0.9984
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/280669492_4950356555061466_3307374674573652464_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=o27AL7mynLAAX_S8Fuv&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAey7pYnKbdxOr5b7bKAvQdKoq227m6PwspWlVjm61vHg&oe=655DB273'],Armada Delivery Solutions,11 mai,[UseArmada Delivery - Kuwait advanced technology system to manage all your orders.استخدم نظام التكنولوجيا المتقدم منArmada Delivery - Kuwait  لإدارة جميع طلبات زبائنك,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4950356561728132/?type=3,2022,171,3,Use Armada Delivery - Kuwait advanced technology system to manage all your orders.,11.0,8,2022-05-11,6,1,0,,,,2,0,0,82,0,0,0,0,0.9987
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/280451495_4947834935313628_4567682676458349426_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uPr56WeCYwUAX-2qOuN&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBirRIJsa-DagWo-772kuQ6ncu15x_OFzxOAFCsHfvanA&oe=655D6969'],Armada Delivery Solutions,10 mai,"[الموضوع سهل، خل تركيزك على مشروعك والتوصيل عليناIt’s easy, focus on your business & let us take care of delivery!#armadadelivery#ارمادا#deliveryservicesinkuwait#kuwaitdeliveryservices","armadadelivery, ارمادا, deliveryservicesinkuwait, kuwaitdeliveryservices",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4947834945313627/?type=3,2022,171,3,"It’s easy, focus on your busess & let us take care of delivery!",10.0,8,2022-05-10,5,1,4,,,,2,0,0,63,0,0,0,0,0.9988
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/280095707_4941919342571854_4430182810540566361_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_r3Yk7xR3asAX_JLQ1O&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCPTwkf7YmDDQJFuENhexx8o5y_CI06mAIsk_l3H4WaKQ&oe=655E0A22'],Armada Delivery Solutions,8 mai,[والمزيد بعد من الشُركاء الي شهادتهم وثقتهم بأرمادا نعتز فيها في ارمادا!And many more partners which have put their trust in our delivery services!Partner with us now:www.armadadelivery.con,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4941919365905185/?type=3,2022,171,3,And many more partners whose testimony and trust Armada we cherish Armada! And many more partners which have put their trust our delivery services! Partner with us now:www.armadadelivery.con,8.0,8,2022-05-08,3,1,0,,,,2,0,0,190,0,0,0,0,0.9992
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/279972366_4934139996683122_8503423183295020080_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PhJvF3EMeQUAX-qWOLY&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCNiV-RI8aWoMv19xxGTKAIze5Ph4WAGRefVvWnCn0vYw&oe=655E3687'],Armada Delivery Solutions,5 mai,[Answering some of your questions!Visit our website for more FAQ & information on@armadadelivery.نجاوب على بعض اسئلتكم!يمكنكم تصفح موقعنا للمزيد من المعلومات او الإتصال بناwww.armadadelivery.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4934140000016455/?type=3,2022,171,3,Answerg some of your questions! Visit our website for more FAQ & formation on@armadadelivery. We answer some of your questions! You can browse our website for more formation or contact us www.armadadelivery.com,5.0,8,2022-05-05,4,1,0,,,,2,0,0,210,0,0,0,0,0.9971
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/279900621_4928560473907741_2542368983816425689_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SGUlNGM34SEAX8s39b2&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAF7a6fr3vHUVvBMyyLsvUuFG8E2WeiyQfQmcu2OcoHYQ&oe=655D625F'],Armada Delivery Solutions,3 mai,"[We make it easier for you to handle & ship your orders! In just a few steps, get your order to its destination. Only with@armadadelivery!#deliveryserviceskuwait#armadadelivery","deliveryserviceskuwait, armadadelivery",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4928560483907740/?type=3,2022,171,3,"We make it easier for you to handle & ship your orders! In just a few steps, get your order to its destation. Only with@armadadelivery!",3.0,8,2022-05-03,5,1,2,,,,2,0,0,135,0,0,0,0,0.9988
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/279429355_4915364085227380_8103895997163931055_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tVFgLK7Fh0EAX-KuuZ1&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBFT3H6wQfQecl5vlO-XwyEFliGYN1x31cONEgfdz3Cig&oe=655E86DE'],Armada Delivery Solutions,28 avril,[With Armada Delivery you’ll be able to:1)Manage your orders2)Manage your delivery fleet3)Manage your operationsWe offer a highly advanced tech dashboard that makes overlooking your delivery shipments & overall operations easier to manage.,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4915364095227379/?type=3,2022,171,3,With Armada Delivery you’ll be able to:1)Manage your orders2)Manage your delivery fleet3)Manage your operationsWe offer a highly advanced tech dashboard that makes overlookg your delivery shipments & overall operations easier to manage.,28.0,0,2022-04-28,4,1,0,,,,2,0,0,236,0,0,1,1,0.9994
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/279442648_4912550385508750_4615068127550093249_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VhmcJN4TsCYAX975Jyi&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfC5dN7QmTfyendkplpgHIyg1Mq1LTfw1epGzaoQ1GsMcA&oe=655CFB3B'],Armada Delivery Solutions,27 avril,"[Learn a little bit more about us!Here at Armada we stand by our core values of versatility, integrity, security, and support.Which we apply to every single delivery and every single merchant we serve!@armadadelivery",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/armadadelivery/photos/pb.100076368090097.-2207520000/4912550398842082/?type=3,2022,171,3,"Learn a little bit more about us!Here at Armada we stand by our core values of versatility, tegrity, security, and support.Which we apply to every sgle delivery and every sgle merchant we serve!@armadadelivery",27.0,0,2022-04-27,6,1,0,,,,2,0,0,209,0,0,0,0,0.9955
